timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733359418786,1438,PUT Request,200,,Teste de Carga e Desempenho 1-119,text,true,,225,263,913,913,http://localhost:8080/usuarios/1,1438,0,0
1733359420225,0,PUT Request,200,,Teste de Carga e Desempenho 1-288,text,true,,225,263,909,909,http://localhost:8080/usuarios/1,0,0,0
1733359417961,2264,PUT Request,200,,Teste de Carga e Desempenho 1-50,text,true,,225,263,909,909,http://localhost:8080/usuarios/1,2264,0,0
1733359418881,1344,POST Request,200,,Teste de Carga e Desempenho 1-582,text,true,,226,296,908,908,http://localhost:8080/usuarios,1344,0,0
1733359420203,22,PUT Request,200,,Teste de Carga e Desempenho 1-388,text,true,,225,263,905,905,http://localhost:8080/usuarios/1,22,0,0
1733359418895,1331,POST Request,200,,Teste de Carga e Desempenho 1-584,text,true,,226,296,905,905,http://localhost:8080/usuarios,1330,0,0
1733359418910,1316,POST Request,200,,Teste de Carga e Desempenho 1-585,text,true,,226,296,904,904,http://localhost:8080/usuarios,1315,0,0
1733359418870,1356,POST Request,200,,Teste de Carga e Desempenho 1-578,text,true,,226,296,904,904,http://localhost:8080/usuarios,1354,0,0
1733359418882,1344,POST Request,200,,Teste de Carga e Desempenho 1-583,text,true,,226,296,904,904,http://localhost:8080/usuarios,1344,0,0
1733359418916,1310,POST Request,200,,Teste de Carga e Desempenho 1-589,text,true,,226,296,904,904,http://localhost:8080/usuarios,1310,0,0
1733359418325,1901,POST Request,200,,Teste de Carga e Desempenho 1-411,text,true,,226,296,904,904,http://localhost:8080/usuarios,1901,0,0
1733359418830,1396,POST Request,200,,Teste de Carga e Desempenho 1-564,text,true,,226,296,904,904,http://localhost:8080/usuarios,1396,0,0
1733359418912,1314,POST Request,200,,Teste de Carga e Desempenho 1-586,text,true,,226,296,904,904,http://localhost:8080/usuarios,1314,0,0
1733359418011,2215,POST Request,200,,Teste de Carga e Desempenho 1-302,text,true,,226,296,904,904,http://localhost:8080/usuarios,2215,0,0
1733359418435,1791,POST Request,200,,Teste de Carga e Desempenho 1-447,text,true,,226,296,904,904,http://localhost:8080/usuarios,1791,0,0
1733359418919,1307,POST Request,200,,Teste de Carga e Desempenho 1-590,text,true,,226,296,904,904,http://localhost:8080/usuarios,1307,0,0
1733359418917,1309,PUT Request,200,,Teste de Carga e Desempenho 1-127,text,true,,225,263,904,904,http://localhost:8080/usuarios/1,1309,0,0
1733359418839,1387,POST Request,200,,Teste de Carga e Desempenho 1-716,text,true,,226,296,904,904,http://localhost:8080/usuarios,1387,0,0
1733359418840,1386,POST Request,200,,Teste de Carga e Desempenho 1-571,text,true,,226,296,904,904,http://localhost:8080/usuarios,1386,0,0
1733359418347,1879,POST Request,200,,Teste de Carga e Desempenho 1-427,text,true,,226,296,904,904,http://localhost:8080/usuarios,1879,0,0
1733359418843,1383,POST Request,200,,Teste de Carga e Desempenho 1-572,text,true,,226,296,904,904,http://localhost:8080/usuarios,1383,0,0
1733359418398,1828,POST Request,200,,Teste de Carga e Desempenho 1-435,text,true,,226,296,903,903,http://localhost:8080/usuarios,1826,0,0
1733359418433,1793,PUT Request,200,,Teste de Carga e Desempenho 1-86,text,true,,225,263,903,903,http://localhost:8080/usuarios/1,1793,0,0
1733359418865,1361,PUT Request,200,,Teste de Carga e Desempenho 1-123,text,true,,225,263,903,903,http://localhost:8080/usuarios/1,1361,0,0
1733359417781,2445,GET Request,200,,Teste de Carga e Desempenho 1-994,text,true,,1100600,124,903,903,http://localhost:8080/usuarios,2407,0,0
1733359418871,1355,POST Request,200,,Teste de Carga e Desempenho 1-579,text,true,,226,296,903,903,http://localhost:8080/usuarios,1355,0,0
1733359418910,1316,PUT Request,200,,Teste de Carga e Desempenho 1-124,text,true,,225,263,903,903,http://localhost:8080/usuarios/1,1316,0,0
1733359418912,1314,POST Request,200,,Teste de Carga e Desempenho 1-587,text,true,,226,296,903,903,http://localhost:8080/usuarios,1314,0,0
1733359418937,1289,PUT Request,200,,Teste de Carga e Desempenho 1-130,text,true,,225,263,902,902,http://localhost:8080/usuarios/1,1289,0,0
1733359418937,1289,PUT Request,200,,Teste de Carga e Desempenho 1-128,text,true,,225,263,902,902,http://localhost:8080/usuarios/1,1289,0,0
1733359418786,1440,PUT Request,200,,Teste de Carga e Desempenho 1-117,text,true,,225,263,901,901,http://localhost:8080/usuarios/1,1440,0,0
1733359418937,1289,POST Request,200,,Teste de Carga e Desempenho 1-593,text,true,,226,296,901,901,http://localhost:8080/usuarios,1289,0,0
1733359418829,1397,POST Request,200,,Teste de Carga e Desempenho 1-563,text,true,,226,296,904,904,http://localhost:8080/usuarios,1397,0,0
1733359418939,1287,POST Request,200,,Teste de Carga e Desempenho 1-592,text,true,,226,296,900,900,http://localhost:8080/usuarios,1287,0,0
1733359418948,1279,POST Request,200,,Teste de Carga e Desempenho 1-598,text,true,,226,296,900,900,http://localhost:8080/usuarios,1278,0,0
1733359418449,1778,PUT Request,200,,Teste de Carga e Desempenho 1-90,text,true,,225,263,900,900,http://localhost:8080/usuarios/1,1777,0,0
1733359418429,1798,PUT Request,200,,Teste de Carga e Desempenho 1-85,text,true,,225,263,900,900,http://localhost:8080/usuarios/1,1798,0,0
1733359418951,1276,POST Request,200,,Teste de Carga e Desempenho 1-597,text,true,,226,296,895,895,http://localhost:8080/usuarios,1276,0,0
1733359418419,1808,POST Request,200,,Teste de Carga e Desempenho 1-444,text,true,,226,296,895,895,http://localhost:8080/usuarios,1808,0,0
1733359420226,1,PUT Request,200,,Teste de Carga e Desempenho 1-302,text,true,,225,263,895,895,http://localhost:8080/usuarios/1,1,0,0
1733359418953,1274,POST Request,200,,Teste de Carga e Desempenho 1-600,text,true,,226,296,895,895,http://localhost:8080/usuarios,1274,0,0
1733359418964,1263,POST Request,200,,Teste de Carga e Desempenho 1-601,text,true,,226,296,894,894,http://localhost:8080/usuarios,1263,0,0
1733359418949,1278,POST Request,200,,Teste de Carga e Desempenho 1-595,text,true,,226,296,894,894,http://localhost:8080/usuarios,1278,0,0
1733359418975,1252,POST Request,200,,Teste de Carga e Desempenho 1-605,text,true,,226,296,894,894,http://localhost:8080/usuarios,1252,0,0
1733359418975,1252,POST Request,200,,Teste de Carga e Desempenho 1-606,text,true,,226,296,894,894,http://localhost:8080/usuarios,1252,0,0
1733359418975,1252,PUT Request,200,,Teste de Carga e Desempenho 1-133,text,true,,225,263,894,894,http://localhost:8080/usuarios/1,1252,0,0
1733359418950,1277,PUT Request,200,,Teste de Carga e Desempenho 1-131,text,true,,225,263,894,894,http://localhost:8080/usuarios/1,1277,0,0
1733359418452,1775,POST Request,200,,Teste de Carga e Desempenho 1-454,text,true,,226,296,894,894,http://localhost:8080/usuarios,1775,0,0
1733359418976,1251,POST Request,200,,Teste de Carga e Desempenho 1-608,text,true,,226,296,894,894,http://localhost:8080/usuarios,1251,0,0
1733359418965,1262,POST Request,200,,Teste de Carga e Desempenho 1-603,text,true,,226,296,894,894,http://localhost:8080/usuarios,1262,0,0
1733359418064,2163,POST Request,200,,Teste de Carga e Desempenho 1-321,text,true,,226,296,893,893,http://localhost:8080/usuarios,2163,0,0
1733359418977,1250,PUT Request,200,,Teste de Carga e Desempenho 1-134,text,true,,225,263,893,893,http://localhost:8080/usuarios/1,1250,0,0
1733359418979,1249,POST Request,200,,Teste de Carga e Desempenho 1-610,text,true,,226,296,892,892,http://localhost:8080/usuarios,1249,0,0
1733359418513,1715,POST Request,200,,Teste de Carga e Desempenho 1-472,text,true,,226,296,892,892,http://localhost:8080/usuarios,1715,0,0
1733359418986,1242,PUT Request,200,,Teste de Carga e Desempenho 1-135,text,true,,225,263,892,892,http://localhost:8080/usuarios/1,1242,0,0
1733359418477,1751,POST Request,200,,Teste de Carga e Desempenho 1-465,text,true,,226,296,891,891,http://localhost:8080/usuarios,1751,0,0
1733359418991,1237,POST Request,200,,Teste de Carga e Desempenho 1-615,text,true,,226,296,891,891,http://localhost:8080/usuarios,1237,0,0
1733359418988,1240,POST Request,200,,Teste de Carga e Desempenho 1-613,text,true,,226,296,891,891,http://localhost:8080/usuarios,1240,0,0
1733359418999,1229,POST Request,200,,Teste de Carga e Desempenho 1-617,text,true,,226,296,891,891,http://localhost:8080/usuarios,1229,0,0
1733359418080,2148,POST Request,200,,Teste de Carga e Desempenho 1-328,text,true,,226,296,891,891,http://localhost:8080/usuarios,2148,0,0
1733359418999,1229,POST Request,200,,Teste de Carga e Desempenho 1-616,text,true,,226,296,891,891,http://localhost:8080/usuarios,1229,0,0
1733359418577,1651,POST Request,200,,Teste de Carga e Desempenho 1-479,text,true,,226,296,891,891,http://localhost:8080/usuarios,1651,0,0
1733359419012,1216,POST Request,200,,Teste de Carga e Desempenho 1-614,text,true,,226,296,891,891,http://localhost:8080/usuarios,1216,0,0
1733359419024,1204,POST Request,200,,Teste de Carga e Desempenho 1-622,text,true,,226,296,891,891,http://localhost:8080/usuarios,1204,0,0
1733359419024,1204,POST Request,200,,Teste de Carga e Desempenho 1-623,text,true,,226,296,891,891,http://localhost:8080/usuarios,1204,0,0
1733359418112,2116,POST Request,200,,Teste de Carga e Desempenho 1-336,text,true,,226,296,891,891,http://localhost:8080/usuarios,2116,0,0
1733359418845,1383,POST Request,200,,Teste de Carga e Desempenho 1-570,text,true,,226,296,891,891,http://localhost:8080/usuarios,1380,0,0
1733359418110,2118,POST Request,200,,Teste de Carga e Desempenho 1-335,text,true,,226,296,891,891,http://localhost:8080/usuarios,2118,0,0
1733359419034,1195,PUT Request,200,,Teste de Carga e Desempenho 1-137,text,true,,225,263,891,891,http://localhost:8080/usuarios/1,1195,0,0
1733359418977,1252,POST Request,200,,Teste de Carga e Desempenho 1-609,text,true,,226,296,890,890,http://localhost:8080/usuarios,1251,0,0
1733359418116,2113,POST Request,200,,Teste de Carga e Desempenho 1-338,text,true,,226,296,890,890,http://localhost:8080/usuarios,2113,0,0
1733359419038,1191,POST Request,200,,Teste de Carga e Desempenho 1-630,text,true,,226,296,890,890,http://localhost:8080/usuarios,1191,0,0
1733359420228,1,PUT Request,200,,Teste de Carga e Desempenho 1-570,text,true,,225,263,890,890,http://localhost:8080/usuarios/1,1,0,0
1733359419035,1194,POST Request,200,,Teste de Carga e Desempenho 1-626,text,true,,226,296,890,890,http://localhost:8080/usuarios,1194,0,0
1733359419039,1190,POST Request,200,,Teste de Carga e Desempenho 1-629,text,true,,226,296,890,890,http://localhost:8080/usuarios,1190,0,0
1733359419066,1163,PUT Request,200,,Teste de Carga e Desempenho 1-104,text,true,,225,263,889,889,http://localhost:8080/usuarios/1,1163,0,0
1733359419066,1163,PUT Request,200,,Teste de Carga e Desempenho 1-141,text,true,,225,263,889,889,http://localhost:8080/usuarios/1,1163,0,0
1733359419066,1163,POST Request,200,,Teste de Carga e Desempenho 1-637,text,true,,226,296,887,887,http://localhost:8080/usuarios,1163,0,0
1733359419066,1163,POST Request,200,,Teste de Carga e Desempenho 1-633,text,true,,226,296,887,887,http://localhost:8080/usuarios,1163,0,0
1733359419066,1163,POST Request,200,,Teste de Carga e Desempenho 1-632,text,true,,226,296,887,887,http://localhost:8080/usuarios,1163,0,0
1733359419037,1192,PUT Request,200,,Teste de Carga e Desempenho 1-138,text,true,,225,263,887,887,http://localhost:8080/usuarios/1,1192,0,0
1733359419068,1162,POST Request,200,,Teste de Carga e Desempenho 1-640,text,true,,226,296,886,886,http://localhost:8080/usuarios,1162,0,0
1733359419068,1162,POST Request,200,,Teste de Carga e Desempenho 1-639,text,true,,226,296,886,886,http://localhost:8080/usuarios,1161,0,0
1733359419066,1164,POST Request,200,,Teste de Carga e Desempenho 1-634,text,true,,226,296,886,886,http://localhost:8080/usuarios,1164,0,0
1733359418624,1606,POST Request,200,,Teste de Carga e Desempenho 1-497,text,true,,226,296,886,886,http://localhost:8080/usuarios,1606,0,0
1733359419042,1188,POST Request,200,,Teste de Carga e Desempenho 1-631,text,true,,226,296,886,886,http://localhost:8080/usuarios,1187,0,0
1733359418661,1569,PUT Request,200,,Teste de Carga e Desempenho 1-53,text,true,,225,263,886,886,http://localhost:8080/usuarios/1,1569,0,0
1733359419069,1161,POST Request,200,,Teste de Carga e Desempenho 1-641,text,true,,226,296,886,886,http://localhost:8080/usuarios,1161,0,0
1733359418488,1742,POST Request,200,,Teste de Carga e Desempenho 1-467,text,true,,226,296,886,886,http://localhost:8080/usuarios,1742,0,0
1733359419079,1151,PUT Request,200,,Teste de Carga e Desempenho 1-143,text,true,,225,263,885,885,http://localhost:8080/usuarios/1,1151,0,0
1733359418160,2070,POST Request,200,,Teste de Carga e Desempenho 1-357,text,true,,226,296,885,885,http://localhost:8080/usuarios,2070,0,0
1733359418064,2166,PUT Request,200,,Teste de Carga e Desempenho 1-59,text,true,,225,263,885,885,http://localhost:8080/usuarios/1,2166,0,0
1733359418966,1264,POST Request,200,,Teste de Carga e Desempenho 1-604,text,true,,226,296,885,885,http://localhost:8080/usuarios,1264,0,0
1733359419081,1149,POST Request,200,,Teste de Carga e Desempenho 1-642,text,true,,226,296,884,884,http://localhost:8080/usuarios,1149,0,0
1733359419012,1218,PUT Request,200,,Teste de Carga e Desempenho 1-27,text,true,,225,263,883,883,http://localhost:8080/usuarios/1,1218,0,0
1733359419085,1145,PUT Request,200,,Teste de Carga e Desempenho 1-142,text,true,,225,263,883,883,http://localhost:8080/usuarios/1,1145,0,0
1733359419013,1217,POST Request,200,,Teste de Carga e Desempenho 1-619,text,true,,226,296,883,883,http://localhost:8080/usuarios,1217,0,0
1733359419086,1144,POST Request,200,,Teste de Carga e Desempenho 1-646,text,true,,226,296,883,883,http://localhost:8080/usuarios,1144,0,0
1733359420229,1,PUT Request,200,,Teste de Carga e Desempenho 1-632,text,true,,225,263,882,882,http://localhost:8080/usuarios/1,1,0,0
1733359418582,1648,POST Request,200,,Teste de Carga e Desempenho 1-483,text,true,,226,296,881,881,http://localhost:8080/usuarios,1648,0,0
1733359418595,1635,PUT Request,200,,Teste de Carga e Desempenho 1-100,text,true,,225,263,881,881,http://localhost:8080/usuarios/1,1635,0,0
1733359419092,1138,POST Request,200,,Teste de Carga e Desempenho 1-647,text,true,,226,296,880,880,http://localhost:8080/usuarios,1138,0,0
1733359419093,1137,POST Request,200,,Teste de Carga e Desempenho 1-650,text,true,,226,296,880,880,http://localhost:8080/usuarios,1137,0,0
1733359419036,1194,POST Request,200,,Teste de Carga e Desempenho 1-627,text,true,,226,296,879,879,http://localhost:8080/usuarios,1194,0,0
1733359418178,2052,POST Request,200,,Teste de Carga e Desempenho 1-369,text,true,,226,296,879,879,http://localhost:8080/usuarios,2052,0,0
1733359419037,1193,PUT Request,200,,Teste de Carga e Desempenho 1-139,text,true,,225,263,879,879,http://localhost:8080/usuarios/1,1193,0,0
1733359419039,1191,POST Request,200,,Teste de Carga e Desempenho 1-628,text,true,,226,296,879,879,http://localhost:8080/usuarios,1191,0,0
1733359419113,1117,POST Request,200,,Teste de Carga e Desempenho 1-653,text,true,,226,296,879,879,http://localhost:8080/usuarios,1117,0,0
1733359419066,1164,PUT Request,200,,Teste de Carga e Desempenho 1-140,text,true,,225,263,879,879,http://localhost:8080/usuarios/1,1164,0,0
1733359419094,1137,POST Request,200,,Teste de Carga e Desempenho 1-649,text,true,,226,296,878,878,http://localhost:8080/usuarios,1137,0,0
1733359419066,1165,POST Request,200,,Teste de Carga e Desempenho 1-635,text,true,,226,296,878,878,http://localhost:8080/usuarios,1165,0,0
1733359419115,1116,PUT Request,200,,Teste de Carga e Desempenho 1-144,text,true,,225,263,877,877,http://localhost:8080/usuarios/1,1116,0,0
1733359418690,1541,POST Request,200,,Teste de Carga e Desempenho 1-519,text,true,,226,296,877,877,http://localhost:8080/usuarios,1541,0,0
1733359419116,1115,POST Request,200,,Teste de Carga e Desempenho 1-510,text,true,,226,296,877,877,http://localhost:8080/usuarios,1115,0,0
1733359419068,1163,POST Request,200,,Teste de Carga e Desempenho 1-636,text,true,,226,296,876,876,http://localhost:8080/usuarios,1163,0,0
1733359418709,1522,POST Request,200,,Teste de Carga e Desempenho 1-527,text,true,,226,296,876,876,http://localhost:8080/usuarios,1522,0,0
1733359420229,2,PUT Request,200,,Teste de Carga e Desempenho 1-609,text,true,,225,263,876,876,http://localhost:8080/usuarios/1,2,0,0
1733359419128,1103,POST Request,200,,Teste de Carga e Desempenho 1-656,text,true,,226,296,874,874,http://localhost:8080/usuarios,1103,0,0
1733359418243,1988,POST Request,200,,Teste de Carga e Desempenho 1-382,text,true,,226,296,874,874,http://localhost:8080/usuarios,1988,0,0
1733359419129,1102,POST Request,200,,Teste de Carga e Desempenho 1-657,text,true,,226,296,874,874,http://localhost:8080/usuarios,1102,0,0
1733359418166,2065,PUT Request,200,,Teste de Carga e Desempenho 1-76,text,true,,225,263,874,874,http://localhost:8080/usuarios/1,2065,0,0
1733359419129,1102,POST Request,200,,Teste de Carga e Desempenho 1-658,text,true,,226,296,874,874,http://localhost:8080/usuarios,1102,0,0
1733359419129,1102,PUT Request,200,,Teste de Carga e Desempenho 1-146,text,true,,225,263,874,874,http://localhost:8080/usuarios/1,1102,0,0
1733359420231,0,PUT Request,200,,Teste de Carga e Desempenho 1-382,text,true,,225,263,874,874,http://localhost:8080/usuarios/1,0,0,0
1733359419131,1100,POST Request,200,,Teste de Carga e Desempenho 1-661,text,true,,226,296,874,874,http://localhost:8080/usuarios,1100,0,0
1733359418737,1494,POST Request,200,,Teste de Carga e Desempenho 1-535,text,true,,226,296,871,871,http://localhost:8080/usuarios,1494,0,0
1733359419090,1141,PUT Request,200,,Teste de Carga e Desempenho 1-145,text,true,,225,263,871,871,http://localhost:8080/usuarios/1,1141,0,0
1733359419138,1094,POST Request,200,,Teste de Carga e Desempenho 1-662,text,true,,226,296,871,871,http://localhost:8080/usuarios,1094,0,0
1733359419142,1090,POST Request,200,,Teste de Carga e Desempenho 1-663,text,true,,226,296,870,870,http://localhost:8080/usuarios,1090,0,0
1733359419095,1137,POST Request,200,,Teste de Carga e Desempenho 1-651,text,true,,226,296,870,870,http://localhost:8080/usuarios,1137,0,0
1733359420230,2,PUT Request,200,,Teste de Carga e Desempenho 1-639,text,true,,225,263,870,870,http://localhost:8080/usuarios/1,2,0,0
1733359419143,1089,POST Request,200,,Teste de Carga e Desempenho 1-664,text,true,,226,296,869,869,http://localhost:8080/usuarios,1089,0,0
1733359419127,1105,PUT Request,200,,Teste de Carga e Desempenho 1-147,text,true,,225,263,869,869,http://localhost:8080/usuarios/1,1105,0,0
1733359419154,1078,POST Request,200,,Teste de Carga e Desempenho 1-666,text,true,,226,296,869,869,http://localhost:8080/usuarios,1078,0,0
1733359420231,1,PUT Request,200,,Teste de Carga e Desempenho 1-661,text,true,,225,263,869,869,http://localhost:8080/usuarios/1,1,0,0
1733359418660,1572,POST Request,200,,Teste de Carga e Desempenho 1-506,text,true,,226,296,867,867,http://localhost:8080/usuarios,1572,0,0
1733359419159,1073,POST Request,200,,Teste de Carga e Desempenho 1-670,text,true,,226,296,867,867,http://localhost:8080/usuarios,1073,0,0
1733359419125,1107,POST Request,200,,Teste de Carga e Desempenho 1-659,text,true,,226,296,867,867,http://localhost:8080/usuarios,1107,0,0
1733359418741,1491,POST Request,200,,Teste de Carga e Desempenho 1-538,text,true,,226,296,867,867,http://localhost:8080/usuarios,1491,0,0
1733359419169,1063,POST Request,200,,Teste de Carga e Desempenho 1-678,text,true,,226,296,867,867,http://localhost:8080/usuarios,1063,0,0
1733359419146,1086,POST Request,200,,Teste de Carga e Desempenho 1-667,text,true,,226,296,867,867,http://localhost:8080/usuarios,1086,0,0
1733359419175,1057,POST Request,200,,Teste de Carga e Desempenho 1-672,text,true,,226,296,867,867,http://localhost:8080/usuarios,1057,0,0
1733359419081,1151,POST Request,200,,Teste de Carga e Desempenho 1-644,text,true,,226,296,870,870,http://localhost:8080/usuarios,1151,0,0
1733359417784,2448,GET Request,200,,Teste de Carga e Desempenho 1-997,text,true,,1100600,124,867,867,http://localhost:8080/usuarios,2409,0,0
1733359419184,1049,POST Request,200,,Teste de Carga e Desempenho 1-679,text,true,,226,296,867,867,http://localhost:8080/usuarios,1049,0,0
1733359419183,1050,PUT Request,200,,Teste de Carga e Desempenho 1-151,text,true,,225,263,867,867,http://localhost:8080/usuarios/1,1050,0,0
1733359419149,1084,POST Request,200,,Teste de Carga e Desempenho 1-524,text,true,,226,296,867,867,http://localhost:8080/usuarios,1084,0,0
1733359419172,1061,POST Request,200,,Teste de Carga e Desempenho 1-676,text,true,,226,296,866,866,http://localhost:8080/usuarios,1061,0,0
1733359419219,1014,POST Request,200,,Teste de Carga e Desempenho 1-680,text,true,,226,296,866,866,http://localhost:8080/usuarios,1014,0,0
1733359419158,1075,POST Request,200,,Teste de Carga e Desempenho 1-675,text,true,,226,296,866,866,http://localhost:8080/usuarios,1075,0,0
1733359418682,1551,POST Request,200,,Teste de Carga e Desempenho 1-515,text,true,,226,296,866,866,http://localhost:8080/usuarios,1551,0,0
1733359418782,1451,POST Request,200,,Teste de Carga e Desempenho 1-545,text,true,,226,296,866,866,http://localhost:8080/usuarios,1451,0,0
1733359419219,1014,POST Request,200,,Teste de Carga e Desempenho 1-684,text,true,,226,296,866,866,http://localhost:8080/usuarios,1014,0,0
1733359419227,1006,POST Request,200,,Teste de Carga e Desempenho 1-685,text,true,,226,296,866,866,http://localhost:8080/usuarios,1006,0,0
1733359419220,1013,POST Request,200,,Teste de Carga e Desempenho 1-677,text,true,,226,296,866,866,http://localhost:8080/usuarios,1013,0,0
1733359419224,1009,POST Request,200,,Teste de Carga e Desempenho 1-683,text,true,,226,296,866,866,http://localhost:8080/usuarios,1009,0,0
1733359419228,1005,POST Request,200,,Teste de Carga e Desempenho 1-673,text,true,,226,296,866,866,http://localhost:8080/usuarios,1005,0,0
1733359419232,1001,PUT Request,200,,Teste de Carga e Desempenho 1-152,text,true,,225,263,866,866,http://localhost:8080/usuarios/1,1001,0,0
1733359419233,1000,POST Request,200,,Teste de Carga e Desempenho 1-682,text,true,,226,296,866,866,http://localhost:8080/usuarios,1000,0,0
1733359419239,994,POST Request,200,,Teste de Carga e Desempenho 1-689,text,true,,226,296,865,865,http://localhost:8080/usuarios,994,0,0
1733359419239,995,PUT Request,200,,Teste de Carga e Desempenho 1-155,text,true,,225,263,865,865,http://localhost:8080/usuarios/1,995,0,0
1733359418736,1498,PUT Request,200,,Teste de Carga e Desempenho 1-114,text,true,,225,263,865,865,http://localhost:8080/usuarios/1,1498,0,0
1733359419250,984,POST Request,200,,Teste de Carga e Desempenho 1-687,text,true,,226,296,864,864,http://localhost:8080/usuarios,984,0,0
1733359419090,1144,POST Request,200,,Teste de Carga e Desempenho 1-643,text,true,,226,296,864,864,http://localhost:8080/usuarios,1144,0,0
1733359419258,976,POST Request,200,,Teste de Carga e Desempenho 1-694,text,true,,226,296,864,864,http://localhost:8080/usuarios,976,0,0
1733359419253,981,POST Request,200,,Teste de Carga e Desempenho 1-693,text,true,,226,296,864,864,http://localhost:8080/usuarios,981,0,0
1733359419253,981,POST Request,200,,Teste de Carga e Desempenho 1-691,text,true,,226,296,864,864,http://localhost:8080/usuarios,981,0,0
1733359419266,968,POST Request,200,,Teste de Carga e Desempenho 1-696,text,true,,226,296,863,863,http://localhost:8080/usuarios,968,0,0
1733359420234,0,PUT Request,200,,Teste de Carga e Desempenho 1-694,text,true,,225,263,863,863,http://localhost:8080/usuarios/1,0,0,0
1733359419266,969,POST Request,200,,Teste de Carga e Desempenho 1-695,text,true,,226,296,862,862,http://localhost:8080/usuarios,968,0,0
1733359419244,991,POST Request,200,,Teste de Carga e Desempenho 1-690,text,true,,226,296,862,862,http://localhost:8080/usuarios,991,0,0
1733359417920,2315,POST Request,200,,Teste de Carga e Desempenho 1-270,text,true,,226,296,862,862,http://localhost:8080/usuarios,2315,0,0
1733359418802,1433,POST Request,200,,Teste de Carga e Desempenho 1-553,text,true,,226,296,862,862,http://localhost:8080/usuarios,1433,0,0
1733359419281,954,POST Request,200,,Teste de Carga e Desempenho 1-702,text,true,,226,296,862,862,http://localhost:8080/usuarios,954,0,0
1733359420235,0,PUT Request,200,,Teste de Carga e Desempenho 1-695,text,true,,225,263,862,862,http://localhost:8080/usuarios/1,0,0,0
1733359419265,970,PUT Request,200,,Teste de Carga e Desempenho 1-154,text,true,,225,263,862,862,http://localhost:8080/usuarios/1,970,0,0
1733359419282,953,POST Request,200,,Teste de Carga e Desempenho 1-701,text,true,,226,296,861,861,http://localhost:8080/usuarios,953,0,0
1733359419286,949,POST Request,200,,Teste de Carga e Desempenho 1-703,text,true,,226,296,860,860,http://localhost:8080/usuarios,949,0,0
1733359419301,934,POST Request,200,,Teste de Carga e Desempenho 1-709,text,true,,226,296,860,860,http://localhost:8080/usuarios,934,0,0
1733359419299,936,POST Request,200,,Teste de Carga e Desempenho 1-705,text,true,,226,296,860,860,http://localhost:8080/usuarios,936,0,0
1733359419300,935,POST Request,200,,Teste de Carga e Desempenho 1-706,text,true,,226,296,860,860,http://localhost:8080/usuarios,935,0,0
1733359419286,949,POST Request,200,,Teste de Carga e Desempenho 1-704,text,true,,226,296,860,860,http://localhost:8080/usuarios,949,0,0
1733359418348,1887,POST Request,200,,Teste de Carga e Desempenho 1-417,text,true,,226,296,860,860,http://localhost:8080/usuarios,1887,0,0
1733359419305,930,POST Request,200,,Teste de Carga e Desempenho 1-710,text,true,,226,296,860,860,http://localhost:8080/usuarios,930,0,0
1733359419309,927,POST Request,200,,Teste de Carga e Desempenho 1-711,text,true,,226,296,860,860,http://localhost:8080/usuarios,926,0,0
1733359418812,1424,POST Request,200,,Teste de Carga e Desempenho 1-556,text,true,,226,296,860,860,http://localhost:8080/usuarios,1424,0,0
1733359418857,1379,POST Request,200,,Teste de Carga e Desempenho 1-575,text,true,,226,296,860,860,http://localhost:8080/usuarios,1379,0,0
1733359419322,914,POST Request,200,,Teste de Carga e Desempenho 1-714,text,true,,226,296,860,860,http://localhost:8080/usuarios,914,0,0
1733359419273,963,POST Request,200,,Teste de Carga e Desempenho 1-700,text,true,,226,296,860,860,http://localhost:8080/usuarios,963,0,0
1733359419327,909,POST Request,200,,Teste de Carga e Desempenho 1-718,text,true,,226,296,860,860,http://localhost:8080/usuarios,909,0,0
1733359418381,1855,POST Request,200,,Teste de Carga e Desempenho 1-434,text,true,,226,296,860,860,http://localhost:8080/usuarios,1855,0,0
1733359419328,908,POST Request,200,,Teste de Carga e Desempenho 1-568,text,true,,226,296,860,860,http://localhost:8080/usuarios,908,0,0
1733359419301,935,POST Request,200,,Teste de Carga e Desempenho 1-707,text,true,,226,296,860,860,http://localhost:8080/usuarios,935,0,0
1733359419333,903,POST Request,200,,Teste de Carga e Desempenho 1-719,text,true,,226,296,860,860,http://localhost:8080/usuarios,903,0,0
1733359419302,934,POST Request,200,,Teste de Carga e Desempenho 1-708,text,true,,226,296,860,860,http://localhost:8080/usuarios,934,0,0
1733359419329,907,POST Request,200,,Teste de Carga e Desempenho 1-717,text,true,,226,296,860,860,http://localhost:8080/usuarios,907,0,0
1733359418343,1893,POST Request,200,,Teste de Carga e Desempenho 1-420,text,true,,226,296,860,860,http://localhost:8080/usuarios,1893,0,0
1733359419341,895,POST Request,200,,Teste de Carga e Desempenho 1-721,text,true,,226,296,860,860,http://localhost:8080/usuarios,895,0,0
1733359419333,903,POST Request,200,,Teste de Carga e Desempenho 1-720,text,true,,226,296,860,860,http://localhost:8080/usuarios,903,0,0
1733359419316,920,POST Request,200,,Teste de Carga e Desempenho 1-715,text,true,,226,296,860,860,http://localhost:8080/usuarios,920,0,0
